YEAR,Weekday,Holiday,Day of Month,Month Num,Hour,Demand,Load,Min Tem,Max Tem,avr tem,min hum ,max hum,avr hum,rain,snow ,T precipitation,snow level,W D 03,W S 03,W D 09,W S 09,W D 15,W S 15,max W D ,max W S 
1,3,0,10,1,3,109.36,0.8,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,4,105.36,0.8,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,5,104.47,0.8,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,6,104.32,0.8,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,7,103.24,0.8,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,8,99.79,0.8,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,9,108.19,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,10,117.85,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,11,127.69,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,12,133.28,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,13,130.23,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,14,123.45,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,15,121.62,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,16,119.38,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,17,120.47,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,18,124.32,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,19,133.86,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,20,160.06,2,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,21,172.6,2,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,22,168.03,2,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,23,156.75,2,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,3,0,10,1,24,147.54,1,0.8,17.3,9.05,43,100,71.5,7.1,0,7.1,0,40,3,100,3,260,9,250,17
1,4,0,11,1,1,128.28,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,2,117.63,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,3,109.22,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,4,104.93,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,5,103.87,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,6,105.26,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,7,103.85,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,8,91.63,0,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,9,101.34,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,10,113.46,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,11,122.53,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,12,124.78,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,13,121.6,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,14,117.53,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,15,116.17,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,16,113.14,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,17,114.9,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,18,115.76,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,19,118.95,2,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,20,151.61,2,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,21,172.44,2,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,22,168.72,2,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,23,161.82,2,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,4,0,11,1,24,150.03,1,10.1,15.1,12.6,20,71,45.5,0,0,0,0,230,10,250,7,250,7,240,18
1,5,1,12,1,1,133.17,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,2,118.61,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,3,109.92,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,4,105.74,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,5,104.31,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,6,105.09,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,7,102.81,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,8,89.92,0,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,9,96.94,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,10,106.91,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,11,114.14,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,12,115.79,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,13,115.53,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,14,111.38,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,15,111.54,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,16,113.63,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,17,117.74,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,18,123.51,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,19,130,2,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,20,158.94,2,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,21,172.87,2,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,22,168.61,2,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,23,161.77,2,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,5,1,12,1,24,150.93,1,-3.9,17.4,6.75,14,87,50.5,0,0,0,0,300,3,230,6,200,4,250,7
1,6,1,13,1,1,133.77,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,2,119.13,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,3,111.11,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,4,106.74,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,5,105.13,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,6,105.8,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,7,104.95,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,8,94.83,0,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,9,97.55,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,10,98.98,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,11,94.96,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,12,91.81,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,13,90.19,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,14,87.55,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,15,87.06,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,16,87.24,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,17,88.99,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,18,92,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,19,98.79,2,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,20,135.54,2,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,21,167.53,2,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,22,166.67,2,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,23,157.55,2,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,6,1,13,1,24,141.58,1,-2.1,17.5,7.7,30,94,62,0,0,0,0,300,1,250,2,250,4,150,6
1,7,1,14,1,1,122.72,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,2,110.98,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,3,104.1,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,4,101.46,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,5,100.55,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,6,101.84,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,7,99.78,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,8,89.69,0,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,9,95.15,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,10,104.34,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,11,112.6,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,12,116.24,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,13,115.93,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,14,111.82,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,15,110.92,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,16,110.29,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,17,112.2,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,18,115.01,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,19,124.84,2,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,20,160.03,2,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,21,179.32,2,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,22,174.37,2,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,23,163.67,2,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,7,1,14,1,24,146.47,1,-2.9,20.9,9,13,88,50.5,0,0,0,0,220,1,190,4,200,3,200,9
1,1,0,15,1,1,124.81,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,2,113.17,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,3,107.78,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,4,105.17,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,5,104.88,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,6,107.03,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,7,109.78,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,8,108.35,0,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,9,117.98,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,10,129.19,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,11,134.06,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,12,137.47,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,13,135.65,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,14,131.58,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,15,130.42,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,16,128.63,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,17,127.76,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,18,128.01,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,19,129.99,2,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,20,161.56,2,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,21,189.2,2,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,22,183.38,2,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,23,171.76,2,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,1,0,15,1,24,152.08,1,4.6,19.4,12,16,64,40,0,0,0,0,0,0,240,4,250,5,210,13
1,2,0,16,1,1,131.46,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,2,119.44,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,3,114.36,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,4,112.17,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,5,112.1,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,6,113.45,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,7,115.2,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,8,113.98,0,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,9,125.63,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,10,133.68,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,11,138.24,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,12,139.53,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,13,137.48,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,14,135.74,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,15,134.5,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,16,134.88,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,17,134.62,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,18,135.75,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,19,135.34,2,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,20,164.97,2,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,21,193.63,2,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,22,187.68,2,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,16,1,23,174.67,2,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,2,0,17,1,24,155.45,1,-2.6,19.7,8.55,23,78,50.5,0,0,0,0,0,0,290,4,250,2,280,5
1,3,0,17,1,1,135.6,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,2,123.52,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,3,118.41,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,4,114.73,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,5,115.33,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,6,116.74,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,7,117.74,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,8,117.22,0,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,9,128.96,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,10,137.42,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,11,141.77,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,12,144.5,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,13,142.45,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,14,138.59,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,15,138.32,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,16,137.82,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,17,137.77,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,18,137.51,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,19,138.32,2,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,20,166.78,2,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,21,196.56,2,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,22,190.45,2,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,23,176.72,2,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,3,0,17,1,24,155.39,1,-1.3,22.7,10.7,15,79,47,0,0,0,0,300,1,30,2,240,3,260,6
1,4,0,18,1,1,134.99,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,2,123.12,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,3,118.12,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,4,115.35,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,5,114.65,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,6,116.11,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,7,117.12,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,8,116.18,0,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,9,130.92,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,10,139.33,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,11,146.31,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,12,149.64,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,13,146.79,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,14,142.48,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,15,140.81,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,16,140.43,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,17,141.03,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,18,141.02,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,19,143.57,2,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,20,171.61,2,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,21,200.95,2,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,22,193.53,2,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,23,180.61,2,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,4,0,18,1,24,159.34,1,0.15,22.4,10.2,12,78,45,0,0,0,0,0,0,260,3,220,5,220,9
1,5,0,19,1,1,138.33,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,2,126.23,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,3,120.84,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,4,118.53,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,5,117.26,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,6,118.94,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,7,120.61,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,8,118.97,0,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,9,134.66,1,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
1,5,0,19,1,10,147.06,1,6.4,21.5,13.95,15,60,37.5,0,0,0,0,330,3,250,5,240,5,190,12
